gene_name	gene_length	rm_count	by_count
YMR241W	945	752.0	780.0
YDR500C	267	325.0	305.0
YGR063C	309	194.0	50.0
YPR020W	348	256.0	195.0
YEL077C	3834	48.0	45.0
YGR245C	2304	483.0	470.0
YKL053W	375	50.0	47.0
YPL243W	1800	769.0	684.0
YDR497C	1755	1489.0	1638.0
YDL025C	1863	255.0	287.0
YLR147C	306	50.0	48.0
YBR104W	990	237.0	495.0
YBL091C	1266	314.0	240.0
YER091C-A	222	0.0	0.0
YPL048W	1248	349.0	241.0
YPR133C	1233	249.0	459.0
YJL071W	1725	152.0	197.0
YNL123W	2994	343.0	341.0
YDR372C	1038	401.0	309.0
YKL145W	1404	871.0	797.0
YOR111W	699	107.0	99.0
YDR451C	1062	339.0	209.0
YKL198C	1989	199.0	0.0
YNL041C	2520	148.0	248.0
YDR522C	1509	50.0	48.0
YJL100W	1824	198.0	190.0
YKL032C	1794	194.0	50.0
YHR055C	186	49.0	117.0
YKL118W	312	99.0	48.0
YHR080C	4038	100.0	0.0
YKL163W	978	99.0	59.0
YPL015C	1074	209.0	50.0
YOL019W-A	153	0.0	0.0
YDL107W	1056	98.0	52.0
YNR029C	1290	199.0	171.0
YKR040C	504	0.0	0.0
YOL105C	1671	145.0	0.0
YBR253W	366	0.0	69.0
YBR224W	516	47.0	0.0
YIL111W	456	115.0	341.0
YPL142C	318	359.0	384.0
YJL084C	3141	50.0	143.0
YHR154W	3213	96.0	143.0
YPL135W	498	435.0	461.0
YGR151C	336	47.0	58.0
YMR304W	3693	50.0	98.0
YGR041W	1644	351.0	193.0
YPL168W	1293	143.0	62.0
YIL177C	5277	0.0	122.0
YHR160C	852	48.0	49.0
YHR213W-A	234	0.0	0.0
YHR213W-B	300	0.0	0.0
YLR273C	1947	0.0	0.0
YGR137W	375	231.0	100.0
YHR047C	2571	261.0	78.0
YGL091C	987	229.0	152.0
YCL038C	1587	49.0	0.0
YML099W-A	330	98.0	0.0
YKL058W	369	98.0	98.0
YKL085W	1005	627.0	207.0
YNR043W	1191	560.0	245.0
YIR040C	333	0.0	0.0
YOL089C	3093	0.0	0.0
YIL064W	774	151.0	235.0
YKL217W	1851	45.0	0.0
YKR094C	387	477.0	453.0
YGR013W	1863	49.0	47.0
YML103C	4968	234.0	390.0
YFL015W-A	318	50.0	0.0
YLR306W	567	50.0	46.0
YPL038W-A	192	0.0	0.0
YGL220W	363	113.0	141.0
YOR351C	1494	46.0	0.0
YNL266W	420	0.0	0.0
YDL115C	1062	95.0	150.0
YHL027W	1878	481.0	96.0
YGR035C	351	0.0	51.0
YJR146W	354	0.0	0.0
YDR539W	1512	520.0	50.0
YMR177W	1533	194.0	97.0
YCL048W-A	240	0.0	45.0
YGR286C	1128	567.0	295.0
YCR037C	2772	498.0	399.0
YOR239W	1887	334.0	255.0
YHR054W-A	195	49.0	117.0
YOR147W	1869	189.0	44.0
Q0045	1605		
YLR046C	813	148.0	0.0
YBR067C	633	96.0	264.0
YDR100W	432	202.0	48.0
YLL004W	1851	364.0	252.0
YER049W	1935	662.0	463.0
YEL054C	498	540.0	431.0
YML012W	636	491.0	453.0
YER056C-A	366	426.0	232.0
YPR192W	918	0.0	50.0
YOR217W	2586	459.0	480.0
YBL035C	2118	0.0	0.0
YNL206C	1368	301.0	194.0
YLR060W	1788	875.0	626.0
YER076C	909	0.0	99.0
YJL182C	318	50.0	0.0
YBR049C	2433	286.0	384.0
YKR080W	963	913.0	785.0
YPR148C	1308	522.0	312.0
YGR224W	1842	0.0	46.0
YDR071C	576	371.0	120.0
YPL066W	1440	104.0	0.0
YPL107W	747	150.0	145.0
YDR353W	960	421.0	279.0
YJL001W	648	442.0	512.0
YHR183W	1470	1429.0	719.0
YDL085C-A	207	0.0	137.0
YCR099C	468	0.0	49.0
YML087C	939	0.0	0.0
YDL206W	2289	0.0	99.0
YER094C	618	403.0	424.0
YLR173W	1827	98.0	94.0
YKR037C	888	181.0	183.0
YLR212C	1422	126.0	148.0
YER101C	1293	100.0	0.0
YMR155W	1644	204.0	297.0
YCR019W	1092	90.0	248.0
YJL027C	417	91.0	0.0
YGL132W	336	47.0	0.0
YIL007C	663	50.0	99.0
YBL074C	1068	0.0	0.0
YMR260C	462	391.0	98.0
YOR161C	1620	125.0	242.0
YML078W	549	100.0	100.0
YMR001C-A	231	0.0	0.0
YIR018W	738	131.0	190.0
YPL074W	2265	368.0	335.0
YJR025C	534	162.0	213.0
YNL320W	855	49.0	0.0
YKL046C	1350	307.0	480.0
YBR145W	1056	44.0	257.0
YDR339C	570	262.0	100.0
YOR151C	3675	905.0	421.0
YGR174C	513	47.0	100.0
YGL207W	3108	778.0	280.0
YLR454W	7887	99.0	47.0
YER188C-A	300	0.0	0.0
YKL184W	1401	0.0	49.0
YLR365W	333	47.0	0.0
YPR086W	1038	296.0	231.0
YJR125C	1227	241.0	143.0
YMR060C	984	141.0	98.0
YJR003C	1560	397.0	390.0
YDL144C	1071	52.0	243.0
YJR078W	1362	0.0	0.0
YNL033W	855	0.0	0.0
YNL062C	1437	326.0	291.0
YMR295C	594	466.0	196.0
YPL116W	2094	97.0	192.0
YLR238W	1437	140.0	47.0
YBR118W	1377	1432.0	1427.0
YFL017C	480	47.0	248.0
YDR262W	819	223.0	194.0
YIL134W	936	47.0	48.0
YJL163C	1668	98.0	48.0
YDR084C	600	0.0	217.0
YOR061W	1020	182.0	314.0
YGR083C	1956	507.0	187.0
YBL006W-A	150	135.0	161.0
YDR014W-A	489	0.0	50.0
YDR182W	1476	219.0	144.0
YNL290W	1023	430.0	244.0
YBL010C	843	171.0	93.0
YAL064C-A	381	0.0	0.0
YDR139C	234	161.0	98.0
YBR276C	2424	187.0	311.0
YOL079W	399	0.0	47.0
YAL021C	2514	297.0	293.0
YOL126C	1134	100.0	0.0
YOR316C	1320	195.0	147.0
YNL227C	1773	99.0	101.0
YBR123C	1950	146.0	0.0
YBR198C	2397	107.0	145.0
YOR043W	1461	214.0	192.0
YDR470C	1509	0.0	142.0
YIL034C	864	132.0	100.0
YIL043C	855	552.0	771.0
YLR338W	858	0.0	51.0
YMR042W	534	100.0	48.0
YLR347C	2586	249.0	93.0
YJR107W	987	0.0	93.0
YNL157W	507	148.0	149.0
YML060W	1131	243.0	50.0
YBR218C	3543	779.0	402.0
YNR060W	2160	96.0	0.0
YML120C	1542	196.0	194.0
YHR106W	1029	199.0	187.0
YNL164C	1056	348.0	220.0
YDL156W	1569	144.0	0.0
YBR080C	2277	143.0	98.0
YER137C	447	145.0	47.0
YDR027C	2670	208.0	192.0
YGL069C	465	322.0	181.0
YPL263C	1956	417.0	603.0
YDL001W	1293	51.0	100.0
YOL013C	1656	45.0	50.0
YPL218W	573	430.0	204.0
YKL128C	888	558.0	179.0
YEL028W	462	0.0	0.0
YHR137C-A	651	0.0	0.0
YHL004W	1185	149.0	172.0
YOR370C	1812	593.0	294.0
YDR437W	423	46.0	0.0
YDL027C	1263	98.0	0.0
YER053C	903	79.0	50.0
YPL051W	597	47.0	97.0
YDL217C	624	50.0	146.0
YLR081W	1725	0.0	0.0
YML066C	1110	157.0	0.0
YKR014C	705	205.0	91.0
YGL008C	2757	2563.0	2590.0
YLR412W	825	149.0	47.0
YER002W	696	131.0	90.0
YDL127W	927	0.0	48.0
YGR265W	411	144.0	49.0
YPR008W	2085	286.0	239.0
YGL020C	708	187.0	48.0
YMR083W	1128	663.0	307.0
YMR112C	396	147.0	0.0
YOR186W	435	0.0	0.0
YMR216C	2229	394.0	100.0
YHR004C	1341	197.0	93.0
YDR502C	1155	1162.0	668.0
YGR065C	1782	289.0	210.0
YGR247W	720	199.0	150.0
YPR026W	3636	100.0	190.0
YEL002C	1293	293.0	300.0
YEL075C	369	0.0	0.0
YPL245W	1365	467.0	199.0
YDR495C	3036	150.0	223.0
YGL027C	2502	290.0	244.0
YPR160C-A	285	0.0	48.0
YHR199C	933	99.0	97.0
YDL090C	1296	246.0	50.0
YFL054C	1941	50.0	96.0
YJL128C	2007	359.0	145.0
YBL097W	2265	0.0	105.0
YBR126W-B	144	203.0	170.0
YBR126W-A	207	203.0	186.0
YDR457W	9807	246.0	145.0
YJL073W	1938	73.0	0.0
YNL174W	573	117.0	98.0
YDR370C	1329	260.0	47.0
YNL121C	1854	420.0	319.0
YPR135W	2784	49.0	49.0
YPL138C	1062	50.0	0.0
YJL166W	285	270.0	160.0
YLR248W	1833	237.0	285.0
YJL102W	2460	98.0	0.0
YNL043C	321	244.0	184.0
YNL181W	1224	212.0	121.0
YBL068W	981	423.0	98.0
YDR163W	528	175.0	97.0
YDL105W	1209	0.0	0.0
YBR011C	864	711.0	534.0
YHR082C	3090	95.0	49.0
YFR008W	666	89.0	0.0
YPL017C	1500	198.0	150.0
YPR168W	474	0.0	92.0
YJL048C	1191	314.0	262.0
YPR113W	663	604.0	429.0
YKL161C	1302	197.0	146.0
YBR251W	924	375.0	321.0
YIL113W	630	0.0	0.0
YMR099C	894	232.0	234.0
YOL107W	1029	150.0	49.0
YGR135W	777	527.0	400.0
YGL219C	1380	148.0	100.0
YAL051W	3144	119.0	47.0
YCR057C	2772	619.0	343.0
YKL138C-A	210	50.0	100.0
YPL140C	1521	257.0	50.0
YKL070W	510	50.0	0.0
YJL086C	369	0.0	0.0
YHR152W	522	220.0	50.0
YKL147C	618	137.0	0.0
YNL029C	1569	247.0	199.0
YHR166C	1881	96.0	194.0
YIL128W	3099	98.0	95.0
YGL097W	1449	434.0	344.0
YLR224W	1110	96.0	141.0
YLR271W	825	48.0	46.0
YGR168C	1131	98.0	102.0
YOR261C	1017	343.0	618.0
YIL066C	2610	0.0	50.0
YIL088C	1473	343.0	437.0
YGL170C	1242	0.0	0.0
YNR041C	1119	269.0	0.0
YNL259C	222	198.0	171.0
YML101C	354	150.0	143.0
YLR466C-B	117	0.0	0.0
YCL058W-A	342	48.0	0.0
YLR466C-A	483	0.0	0.0
YNL099C	717	201.0	182.0
YGR048W	1086	236.0	145.0
YKR096W	3588	50.0	100.0
YDR390C	1911	257.0	148.0
YFR043C	714	95.0	49.0
YHL021C	1398	0.0	50.0
YLR304C	2337	1342.0	1223.0
YOR357C	489	179.0	258.0
YGR153W	654	0.0	50.0
YFR038W	2562	120.0	150.0
YOR037W	1101	49.0	98.0
YGL222C	528	0.0	95.0
YHR129C	1155	144.0	95.0
YBR255C-A	363	0.0	0.0
YGR033C	720	273.0	121.0
YJR144W	810	402.0	356.0
YPL271W	189	120.0	95.0
YOR383C	615	0.0	49.0
YER137W-A	306	95.0	47.0
YMR171C	1653	153.0	139.0
YCR042C	4224	435.0	93.0
YCR035C	1185	430.0	176.0
YPL019C	2508	253.0	927.0
YLR048W	759	827.0	483.0
YDR102C	333	0.0	0.0
YMR259C	4263	50.0	49.0
YBR061C	933	148.0	157.0
YOR145C	825	469.0	102.0
YBL037W	3078	244.0	98.0
YPR190C	1965	94.0	94.0
YOR128C	1716	1030.0	1135.0
YGR182C	354	198.0	145.0
YOR262W	1044	315.0	97.0
YDL048C	1473	50.0	0.0
YEL056W	1206	188.0	146.0
YNL204C	903	0.0	0.0
YLR066W	555	107.0	46.0
YBR047W	528	0.0	0.0
YNL273W	3717	290.0	96.0
YOR140W	2301	48.0	0.0
YMR010W	1218	193.0	91.0
YOR312C	519	557.0	649.0
YJL003W	357	94.0	0.0
YKR057W	264	385.0	308.0
YGR222W	882	146.0	97.0
YOR163W	567	190.0	49.0
YMR044W	1428	196.0	175.0
YJL077W-A	87	0.0	0.0
YJL077W-B	99	0.0	0.0
YML050W	936	148.0	44.0
YPR074C	2043	1113.0	1058.0
YDR239C	2364	0.0	146.0
YDL080C	1830	251.0	98.0
YML085C	1344	278.0	244.0
YLL067W-A	483	0.0	0.0
YHR185C	714	0.0	0.0
YDR242W	1650	148.0	50.0
YLR175W	1452	1290.0	687.0
YHR071C-A	321	50.0	98.0
YDR048C	315	0.0	0.0
YJL138C	1188	1205.0	855.0
YER103W	1929	320.0	246.0
YJL025W	1545	50.0	49.0
YMR262W	942	50.0	49.0
YLR153C	2052	1388.0	826.0
YBL076C	3219	1631.0	900.0
YPL222C-A	246	50.0	0.0
YGL134W	1302	96.0	0.0
YLR128W	810	46.0	50.0
YKR068C	582	159.0	101.0
YBR143C	1314	1021.0	644.0
YDR086C	243	230.0	133.0
YJL062W-A	258	0.0	0.0
YPL072W	1500	45.0	0.0
YJL134W	1230	410.0	342.0
YJL161W	543	0.0	0.0
YDR449C	1323	348.0	152.0
YOR186C-A	210	0.0	0.0
YLR367W	393	198.0	267.0
YKL186C	555	151.0	118.0
YIR022W	504	96.0	89.0
YKR035C	642	48.0	188.0
YKR042W	1098	531.0	493.0
YIL171W-A	453	0.0	0.0
YDL142C	852	47.0	145.0
YMR066W	2697	241.0	142.0
YMR019W	2850	190.0	374.0
YGL196W	1287	250.0	334.0
YJL209W	1965	100.0	0.0
YDR264C	2295	400.0	433.0
YNL035C	1170	148.0	95.0
YFL015C	495	50.0	0.0
YMR297W	1599	868.0	852.0
YLR250W	705	242.0	173.0
YML122C	381	50.0	49.0
YBR281C	2637	194.0	95.0
YCR075C	783	148.0	412.0
YGR081C	633	190.0	302.0
YBL016W	1062	173.0	200.0
YGL150C	4470	99.0	339.0
YOR349W	3045	149.0	102.0
YNL292W	1212	270.0	95.0
YCL057C-A	294	251.0	180.0
YBR270C	1638	0.0	94.0
YAL023C	2280	619.0	337.0
YJR127C	4143	141.0	49.0
YOR041C	432	50.0	48.0
YOR014W	2274	149.0	134.0
YLR390W	339	49.0	49.0
YLR345W	1530	229.0	98.0
YLR448W	531	367.0	281.0
YDR311W	1929	325.0	148.0
YIL041W	981	149.0	97.0
YDR472W	852	210.0	101.0
YNR062C	984	0.0	0.0
YNL155W	825	507.0	171.0
YAL018C	978	0.0	0.0
YNL100W	705	273.0	246.0
YBR216C	2025	120.0	146.0
YOR372C	1665	50.0	100.0
YCR009C	798	417.0	318.0
YHR108W	1758	337.0	225.0
YDR025W	471	506.0	315.0
YBL071W-A	249	48.0	0.0
YAR003W	1281	275.0	287.0
YMR236W	474	47.0	289.0
YOR127W	3024	299.0	305.0
YOL011W	2061	341.0	144.0
YPL261C	309	49.0	0.0
YLR443W	1347	201.0	243.0
YLL013C	2640	99.0	51.0
YCR045W-A	351	44.0	49.0
YDR013W	627	139.0	49.0
YHR021W-A	456	50.0	0.0
YHL002W	1359	148.0	324.0
YER090C-A	90	0.0	0.0
YLR410W	3441	214.0	244.0
YDR228C	1881	169.0	206.0
YER004W	696	201.0	188.0
YOR142W	990	645.0	285.0
YKR016W	1623	387.0	184.0
YLL036C	1512	291.0	383.0
YDL029W	1176	587.0	741.0
YLR034C	1422	198.0	146.0
YLR083C	2004	691.0	335.0
YHR039C-A	345	268.0	144.0
YDL121C	450	125.0	140.0
YMR085W	1299	0.0	0.0
YHR219W	1875	0.0	82.0
YBR182C-A	195	0.0	49.0
YPR065W	1107	245.0	131.0
YOR184W	1188	768.0	982.0
YDL007W	1314	733.0	605.0
YHR022C-A	90	0.0	0.0
YER088C-A	324	94.0	47.0
YMR210W	1350	268.0	240.0
YDR504C	384	50.0	0.0
YGR067C	2415	0.0	51.0
YOR158W	957	235.0	136.0
YPR024W	2244	495.0	580.0
YDR493W	372	0.0	0.0
YGR241C	1707	145.0	166.0
YGL036W	2730	99.0	147.0
YPL247C	1572	149.0	50.0
YOR245C	1257	149.0	48.0
YPR053C	456	249.0	224.0
YKL167C	414	109.0	99.0
YBL095W	813	340.0	225.0
YDL092W	441	147.0	225.0
YML116W-A	303	48.0	103.0
YPR137W	1722	267.0	96.0
YMR027W	1413	399.0	341.0
YOR115C	807	346.0	341.0
YDR327W	327	145.0	236.0
YLR208W	894	382.0	347.0
YDR455C	309	0.0	0.0
YJL075C	417	0.0	0.0
YMR145C	1683	1133.0	98.0
YDR161W	1164	187.0	192.0
YMR110C	1599	282.0	286.0
YCL041C	495	45.0	0.0
YNL183C	2373	294.0	196.0
YDR209C	414	276.0	261.0
YCR065W	1695	99.0	97.0
YLR288C	1425	50.0	98.0
YIR036W-A	402	0.0	0.0
YHR059W	393	0.0	0.0
YBR013C	390	152.0	50.0
YPL011C	1062	100.0	47.0
YOL094C	972	45.0	147.0
YNL309W	1263	46.0	95.0
YJR048W	330	251.0	98.0
YPR111W	1695	96.0	0.0
YHR084W	2067	192.0	50.0
YAL053W	2352	343.0	147.0
YNL149C	390	333.0	171.0
YGL095C	1734	228.0	97.0
YBR257W	840	179.0	148.0
YLL006W-A	177	0.0	0.0
YHR079C-A	276	0.0	0.0
YIL079C	1083	150.0	47.0
YGR133W	552	49.0	50.0
YJL140W	666	215.0	380.0
YPL146C	1368	246.0	262.0
YKL072W	2301	50.0	0.0
YPL139C	1383	158.0	49.0
YNL001W	1161	243.0	99.0
YJL080C	3669	740.0	263.0
YHR150W	1740	50.0	0.0
YNL176C	1911	142.0	95.0
YIL173W	4650	0.0	99.0
YKL149C	1218	273.0	151.0
YJL152W	360	112.0	198.0
YER087C-A	552	0.0	50.0
YHR164C	4569	194.0	0.0
YKL081W	1239	784.0	607.0
YOR046C	1449	488.0	365.0
YPL164C	2148	0.0	0.0
YLR226W	1188	218.0	0.0
YDL229W	1842	1848.0	1430.0
YOL032W	741	100.0	50.0
YML031C-A	336	0.0	94.0
YHR027C	2982	1014.0	589.0
YNR047W	2682	0.0	50.0
YIL060W	435	0.0	98.0
YDR079C-A	219	0.0	44.0
YML107C	1005	201.0	47.0
YKR098C	2154	0.0	0.0
YFR041C	888	50.0	110.0
YHR071W	690	153.0	101.0
YKL100C	1764	193.0	273.0
YOR355W	1569	197.0	146.0
YGL180W	2694	0.0	0.0
YLR302C	363	126.0	51.0
YAL034W-A	870	0.0	50.0
YOR316C-A	210	0.0	0.0
YHL023C	3441	198.0	199.0
YGR031W	1029	280.0	148.0
YOR035C	2370	147.0	94.0
YJR142W	1029	149.0	249.0
YER158C	1722	50.0	50.0
YMR173W	1293	565.0	369.0
YCR040W	528	199.0	0.0
YMR250W	1758	174.0	290.0
YDR058C	981	47.0	49.0
YER123W	1575	98.0	0.0
YLL008W	2259	321.0	426.0
YKL206C	804	150.0	166.0
YAL047W-A	330	50.0	50.0
YLR154W-C	375	472.0	471.0
YLR154W-E	204	240.0	243.0
YMR319C	1659	100.0	143.0
YGL177W	348	0.0	0.0
YER055C	894	791.0	915.0
YBL031W	1017	144.0	100.0
YDR391C	699	0.0	50.0
YGR180C	1038	645.0	659.0
YOR260W	1737	549.0	184.0
YPR196W	1413	51.0	97.0
YHL049C	816	0.0	0.0
YLR013W	426	0.0	0.0
YNL271C	5862	146.0	99.0
YBR045C	1920	100.0	0.0
YLL055W	1596	149.0	0.0
YER072W	390	323.0	157.0
YNL339C	5580	115.0	195.0
YPR158W	759	204.0	45.0
YJL058C	1632	147.0	46.0
YDR075W	927	50.0	50.0
YLR177W	1887	196.0	0.0
YGR220C	810	285.0	170.0
YML052W	909	590.0	496.0
YHR187W	930	99.0	293.0
YGR275W	474	77.0	47.0
YOR286W	450	299.0	85.0
YDR240C	1479	183.0	146.0
YPR076W	375	49.0	0.0
YLL022C	1158	157.0	49.0
YOR143C	960	111.0	257.0
YBR063C	1215	209.0	49.0
YER105C	4176	526.0	45.0
YJL023C	1044	102.0	146.0
YBL104C	3117	250.0	100.0
YFL058W	1023	0.0	0.0
YDR518W	1554	151.0	49.0
YMR159C	453	0.0	0.0
YLR151C	1023	47.0	98.0
YMR264W	612	194.0	361.0
YGL136C	963	195.0	98.0
YPR018W	1821	246.0	0.0
YER018C	666	230.0	248.0
YBR141C	1014	199.0	0.0
YJL136C	264	325.0	457.0
YDR140W	666	97.0	0.0
YDL094C	510	0.0	0.0
YDR080W	2979	193.0	90.0
YBR114W	2373	248.0	49.0
YPL025C	558	0.0	0.0
YCR097W-A	267	0.0	0.0
YIR014W	729	50.0	49.0
YPL070W	1839	46.0	101.0
YLR361C	1737	50.0	164.0
YJL197C-A	282	50.0	0.0
YPL202C	1251	187.0	50.0
YKL180W	555	585.0	482.0
YMR064W	1557	100.0	50.0
YJR007W	915	288.0	214.0
YER098W	2265	150.0	52.0
YIR020C	303	0.0	0.0
YJL118W	660	140.0	101.0
YIR002C	2982	241.0	99.0
YGL001C	1050	546.0	454.0
YMR291W	1761	0.0	93.0
YDL140C	5202	288.0	95.0
YOR073W-A	234	143.0	0.0
YDR266C	1920	160.0	49.0
YGL194C	1359	0.0	186.0
YKL091C	933	239.0	48.0
YNL037C	1083	481.0	366.0
YFL013C	2079	0.0	143.0
YGL014C-A	162	50.0	0.0
YML124C	1338	393.0	344.0
YIL107C	2484	0.0	131.0
YLR252W	306	50.0	99.0
YOR029W	336	0.0	0.0
YOR326W	4725	548.0	476.0
YGR087C	1692	0.0	0.0
YGL156W	3252	48.0	100.0
YDL114W	927	0.0	0.0
YGR147C	867	355.0	198.0
YJR092W	4344	147.0	146.0
YAL025C	921	455.0	52.0
YBL014C	2685	190.0	50.0
YMR320W	306	47.0	47.0
YHR069C-A	363	50.0	0.0
YLR269C	351	0.0	0.0
YOR016C	624	161.0	166.0
YJR121W	1536	1220.0	497.0
YDR313C	861	140.0	97.0
YIL047C	2709	486.0	604.0
YNL153C	390	249.0	195.0
YBR214W	1584	149.0	47.0
YNR064C	873	0.0	0.0
YMR224C	2079	147.0	50.0
YBR249C	1113	905.0	652.0
YLR392C	1557	145.0	49.0
YNL102W	4407	137.0	193.0
YDR047W	1089	209.0	143.0
YMR234W	1047	100.0	48.0
YOL086W-A	273	100.0	47.0
YBR084W	2928	1171.0	694.0
YDL131W	1323	793.0	430.0
YNL081C	432	58.0	96.0
YPL267W	630	99.0	127.0
YOR229W	1404	206.0	112.0
YEL024W	648	445.0	47.0
YOL017W	2145	97.0	146.0
YPL123C	1305	192.0	149.0
YOR083W	888	184.0	127.0
YDR023W	1389	780.0	538.0
YNL294C	1602	386.0	175.0
YBR272C	1443	352.0	127.0
YDR298C	639	541.0	352.0
YDR011W	4506	301.0	199.0
YCR067C	3198	0.0	149.0
YPR097W	3222	247.0	418.0
YOL151W	1029	366.0	199.0
YHR131C	2553	100.0	0.0
YIL029C	429	0.0	0.0
YDR491C	492	0.0	45.0
YDR118W	1959	270.0	0.0
YMR169C	1521	0.0	48.0
YPR070W	1701	290.0	0.0
YLR118C	684	78.0	59.0
YER006W	1563	654.0	99.0
YPR051W	531	128.0	190.0
YLL034C	2514	586.0	340.0
YMR251W-A	180	268.0	267.0
YLR036C	612	50.0	0.0
YDL189W	1374	94.0	49.0
YDL123W	423	48.0	48.0
YGR068W-A	96	0.0	0.0
YMR087W	855	0.0	50.0
YNL236W	2925	365.0	96.0
YOR287C	903	44.0	99.0
YJR105W	1023	1055.0	751.0
YDL072C	612	165.0	184.0
YOR328W	4695	284.0	96.0
YDL005C	1296	378.0	140.0
YMR212C	2349	630.0	384.0
YOR152C	771	45.0	49.0
YJL196C	933	508.0	449.0
YLR058C	1410	1429.0	1392.0
YOR247W	633	331.0	322.0
YGR292W	1755	0.0	0.0
YEL006W	1008	462.0	469.0
YGR243W	441	49.0	47.0
YDR506C	1827	0.0	144.0
YGL038C	1443	187.0	142.0
YGR069W	336	0.0	56.0
YPL249C	2685	98.0	50.0
YDL109C	1944	0.0	45.0
YKL165C	2760	152.0	291.0
YKL112W	2196	194.0	336.0
YML095C	633	47.0	50.0
YOR117W	1305	589.0	298.0
YMR025W	888	0.0	0.0
YLR206W	1842	340.0	193.0
YPR139C	903	322.0	175.0
YML009W-B	477	143.0	49.0
YNL185C	477	145.0	50.0
YCL043C	1569	838.0	918.0
YGR269W	327	0.0	0.0
YMR147W	672	52.0	0.0
YCR089W	4830	95.0	145.0
YPR117W	7470	147.0	50.0
YHR086W	1572	151.0	145.0
YBR015C	1794	336.0	195.0
YPL013C	366	121.0	101.0
YHR083W	990	96.0	143.0
